Hour,High Year-Round Headroom + Short Summer Constraints,Variable Headroom + Summer Constraints,Lower & More Persistent Summer Headroom
2681,369.2814561222369,352.2330234812999,340.0649069982494
2682,369.40966568001414,352.35533962488614,340.2094624406695
2683,369.7338062994514,352.66458045869445,340.5749288806248
2684,370.11748044516014,353.03061823864215,341.0075189841993
2685,370.4389596777147,353.33732002165164,341.36998472775605
2686,370.64742418922714,353.53620203610416,341.6050271084726
2687,370.7557113076006,353.6395115159054,341.7271201300559
2688,371.10452068774833,349.8336109962673,342.06095716723235
2689,371.10452068739244,349.8336109959278,342.06095716683114
2690,371.1045206822053,349.8336109909791,342.0609571609827
2691,371.10452061879306,349.8336109304817,342.0609570894857
2692,371.1045199690153,349.83361031057234,342.0609563568656
2693,371.1045143918394,349.8336049897627,342.0609500686361
2694,371.10447432803807,349.83356676757586,342.06090489696066
2695,371.1042337263163,349.8333372256036,342.0606336200844
2696,371.1030275225506,349.8321864674577,342.05927363318466
2697,371.0979894751919,349.82738000423603,342.05359326755905
2698,371.08050575218596,349.8106999562685,342.03388048359744
2699,371.0302921876551,349.76279456079243,341.9772650162166
2700,370.91165205727765,349.64960796632994,341.8434990409428
2701,370.6832568686679,349.4317114290613,341.5859849514435
2702,370.3310419548646,349.0956867931692,341.1888649272073
2703,369.91068585569894,348.6946532206781,340.7149161597179
2704,369.5555551076626,348.3558467828291,340.3145085513508
2705,369.41508781220955,348.22183635351564,340.15613258943495
2706,369.5555551076626,348.3558467828291,340.3145085513508
2707,369.91068585569894,348.6946532206781,340.7149161597179
2708,370.3310419548646,349.0956867931692,341.1888649272073
2709,370.6832568686679,349.4317114290613,341.5859849514435
2710,370.91165205727765,349.64960796632994,341.8434990409428
2711,371.0302921876551,349.76279456079243,341.9772650162166
2712,371.52185317551675,346.76169167166114,342.4517656253418
2713,371.52185317512726,346.76169167128955,342.45176562490263
2714,371.52185316944974,346.761691665873,342.45176561850127
2715,371.5218531000426,346.76169159965633,342.4517655402452
2716,371.52185238883646,346.7616909211422,342.4517647383649
2717,371.5218462844075,346.76168509731576,342.45175785566096
2718,371.52180243306873,346.7616432616934,342.45170841356173
2719,371.52153908542704,346.7613920193639,342.4514114908087
2720,371.520218849999,346.76013247125394,342.4499229339515
2721,371.51470451751226,346.75487161632293,342.44370555994215
2722,371.4955679245235,346.7366146759174,342.4221291758265
2723,371.4406072879011,346.6841804172143,342.36016141554103
2724,371.31075119910435,346.56029342876985,342.21374952010666
2725,371.0607640674441,346.32179746621455,341.93189065526855
2726,370.67525158547977,345.9540058528921,341.49722783952393
2727,370.2151560110242,345.5150595112606,340.9784730721412
2728,369.82645203872795,345.144223110978,340.5402118718072
2729,369.6727052960924,344.997543651395,340.3668634195728
2730,369.82645203872795,345.144223110978,340.5402118718072
2731,370.2151560110242,345.5150595112606,340.9784730721412
2732,370.67525158547977,345.9540058528921,341.49722783952393
2733,371.0607640674441,346.32179746621455,341.93189065526855
2734,371.31075119910435,346.56029342876985,342.21374952010666
2735,371.4406072879011,346.6841804172143,342.36016141554103
2736,372.0321777067203,344.58779669366527,342.9326830768142
2737,372.0321777062944,344.58779669325895,342.93268307633406
2738,372.0321777000862,344.5877966873361,342.9326830693343
2739,372.03217762419166,344.5877966149302,342.9326829837637
2740,372.03217684650957,344.58779587299586,342.9326821069322
2741,372.032170171504,344.5877895048206,342.93267458090685
2742,372.0321222214121,344.58774375885264,342.9326205174902
2743,372.03183425885555,344.58746903308315,342.9322958415808
2744,372.03039062197087,344.5860917559164,342.9306681503838
2745,372.0243608687891,344.58033917265544,342.9238696428935
2746,372.0034355922051,344.56037576914946,342.9002765296592
2747,371.94333782437184,344.5030405179642,342.83251668734937
2748,371.80134418026864,344.3675739017339,342.672419777259
2749,371.5279909310507,344.1067858929397,342.3642157668658
2750,371.106444874423,343.70461706181186,341.8889253300784
2751,370.60334449724365,343.22464272105094,341.32168292736094
2752,370.17830864397615,342.81914450891367,340.84245776756234
2753,370.01019130378745,342.6587550256461,340.6529065600643
2754,370.17830864397615,342.81914450891367,340.84245776756234
2755,370.60334449724365,343.22464272105094,341.32168292736094
2756,371.106444874423,343.70461706181186,341.8889253300784
2757,371.5279909310507,344.1067858929397,342.3642157668658
2758,371.80134418026864,344.3675739017339,342.672419777259
2759,371.94333782437184,344.5030405179642,342.83251668734937
2760,372.5839983261974,343.36998493936164,343.45224633982957
2761,372.5839983257322,343.3699849389178,343.452246339305
2762,372.5839983189503,343.36998493244766,343.4522463316585
2763,372.58399823604293,343.3699848533513,343.45224623818103
2764,372.5839973865015,343.3699840428608,343.45224528032855
2765,372.58399009471236,343.3699770862536,343.4522370588837
2766,372.5839377139379,343.3699271132685,343.4521779999013
2767,372.5836231430763,343.369627002299,343.451823323301
2768,372.5820461113116,343.3681224620205,343.4500452302446
2769,372.5754591971082,343.3618383287822,343.4426185273266
2770,372.5526003839219,343.3400302676331,343.41684536415033
2771,372.48694946445596,343.27739712677226,343.3428243794967
2772,372.33183532910994,343.12941312947765,343.1679342008758
2773,372.0332237034679,342.8445277971219,342.8312515353644
2774,371.57272596432387,342.40519777712325,342.3120433299115
2775,371.02313812543616,341.880872865782,341.6923866165082
2776,370.55882812559736,341.4379058234379,341.1688801119197
2777,370.3751764134045,341.2626960373043,340.9618140010345
2778,370.55882812559736,341.4379058234379,341.1688801119197
2779,371.02313812543616,341.880872865782,341.6923866165082
2780,371.57272596432387,342.40519777712325,342.3120433299115
2781,372.0332237034679,342.8445277971219,342.8312515353644
2782,372.33183532910994,343.12941312947765,343.1679342008758
2783,372.48694946445596,343.27739712677226,343.3428243794967
2784,373.1216538802655,343.1245316325237,343.95482898299304
2785,373.1216538797578,343.1245316320393,343.95482898242057
2786,373.1216538723565,343.12453162497826,343.95482897407567
2787,373.1216537818767,343.12453153865755,343.9548288720604
2788,373.12165285474185,343.1245306541403,343.9548278267218
2789,373.12164489695215,343.1245230621467,343.95481885436567
2790,373.1215877319439,343.1244685248448,343.9547544011907
2791,373.1212444295376,343.1241410030348,343.95436732996075
2792,373.11952335849884,343.12249904454166,343.9524268335597
2793,373.1123348239846,343.1156409456989,343.94432180765466
2794,373.08738818547215,343.09184103037916,343.916194635004
2795,373.0157409944052,343.02348724878874,343.8354128931245
2796,372.84645940348855,342.8619870319559,343.6445490005038
2797,372.5205738809209,342.5510815030535,343.27711519361924
2798,372.0180162660272,342.0716249754013,342.71048475184836
2799,371.4182314462377,341.49941048991263,342.0342312689981
2800,370.911513375213,341.0159847499931,341.46290994000236
2801,370.7110877083632,340.8247720582891,341.23693130435214
2802,370.911513375213,341.0159847499931,341.46290994000236
2803,371.4182314462377,341.49941048991263,342.0342312689981
2804,372.0180162660272,342.0716249754013,342.71048475184836
2805,372.5205738809209,342.5510815030535,343.27711519361924
2806,372.84645940348855,342.8619870319559,343.6445490005038
2807,373.0157409944052,343.02348724878874,343.8354128931245
2808,373.5896917526171,343.82735749180995,344.38501505319846
2809,373.5896917520636,343.8273574912818,344.3850150525743
2810,373.58969174399414,343.82735748358334,344.38501504347613
2811,373.58969164534676,343.8273573894705,344.3850149322518
2812,373.589690634519,343.8273564251075,344.38501379255007
2813,373.58968195837605,343.8273481477812,344.3850040102554
2814,373.589619633057,343.82728868737274,344.38493373886354
2815,373.58924534058934,343.8269316000228,344.38451172654095
2816,373.58736890769995,343.8251414212038,344.3823960606639
2817,373.57953146096753,343.8176642387184,344.3735593904539
2818,373.55233287826525,343.7917158944231,344.34289316537763
2819,373.4742180632913,343.71719178646873,344.2548192196134
2820,373.2896553476283,343.54111287300015,344.0467259582414
2821,372.93435199352666,343.20214176327613,343.64612373765846
2822,372.3864282784927,342.6794044809367,343.02834331307554
2823,371.7325006153937,342.0555359385179,342.2910441265806
2824,371.1800408779974,341.5284711413488,341.6681493662898
2825,370.9615226967701,341.3199975946445,341.4217715383666
2826,371.1800408779974,341.5284711413488,341.6681493662898
2827,371.7325006153937,342.0555359385179,342.2910441265806
2828,372.3864282784927,342.6794044809367,343.02834331307554
2829,372.93435199352666,343.20214176327613,343.64612373765846
2830,373.2896553476283,343.54111287300015,344.0467259582414
2831,373.4742180632913,343.71719178646873,344.2548192196134
2832,373.93723787742334,345.4171148770112,344.6919690749218
2833,373.93723787682035,345.417114876436,344.69196907424197
2834,373.93723786803116,345.41711486805076,344.69196906433217
2835,373.9372377605838,345.41711476554246,344.691968943186
2836,373.93723665958385,345.4171137151522,344.6919677018157
2837,373.9372272094747,345.41710469943666,344.69195704687917
2838,373.9371593243478,345.41703993478825,344.6918805068401
2839,373.9367516426532,345.4166509930154,344.6914208483813
2840,373.9347078202248,345.4147011190595,344.6891164518879
2841,373.92617122427015,345.40655692517385,344.67949149547763
2842,373.89654635803544,345.37829382642434,344.6460896515009
2843,373.8114632134509,345.2971217023628,344.5501589594282
2844,373.61043635027653,345.10533544955115,344.3235024788326
2845,373.22343771681034,344.7361259987161,343.88716403693667
2846,372.62663578259276,344.1667572843715,343.2142737381658
2847,371.9143736857575,343.487235769611,342.4112028570852
2848,371.3126310876386,342.9131534990726,341.7327419919035
2849,371.07461971919463,342.6860828093169,341.4643857221921
2850,371.3126310876386,342.9131534990726,341.7327419919035
2851,371.9143736857575,343.487235769611,342.4112028570852
2852,372.62663578259276,344.1667572843715,343.2142737381658
2853,373.22343771681034,344.7361259987161,343.88716403693667
2854,373.61043635027653,345.10533544955115,344.3235024788326
2855,373.8114632134509,345.2971217023628,344.5501589594282
2856,374.1220343054732,347.7996547704883,344.83347359633734
2857,374.12203430481713,347.7996547698624,344.83347359559764
2858,374.1220342952532,347.79965476073806,344.8334735848143
2859,374.12203417833507,347.79965464919434,344.8334734529899
2860,374.1220329802896,347.79965350621944,344.8334721022014
2861,374.1220226972187,347.7996436958309,344.8334605081059
2862,374.1219488284869,347.79957322262624,344.83337722159126
2863,374.121505212468,347.79914999832374,344.8328770474156
2864,374.11928124121556,347.7970282564524,344.8303695342949
2865,374.1099922033161,347.7881662081528,344.8198962044863
2866,374.0777561098332,347.75741191254906,344.78355021877275
2867,373.9851734739856,347.66908502665797,344.6791638990833
2868,373.7664274819356,347.46039414092076,344.4325292159393
2869,373.34531759312375,347.05864142826414,343.957730555527
2870,372.6959116923584,346.43908679613764,343.2255296266502
2871,371.9208686134804,345.6996701554041,342.35167359669236
2872,371.2660865634313,345.0749864996764,341.61341109446874
2873,371.0070961375383,344.827901097697,341.3214010739476
2874,371.2660865634313,345.0749864996764,341.61341109446874
2875,371.9208686134804,345.6996701554041,342.35167359669236
2876,372.6959116923584,346.43908679613764,343.2255296266502
2877,373.34531759312375,347.05864142826414,343.957730555527
2878,373.7664274819356,347.46039414092076,344.4325292159393
2879,373.9851734739856,347.66908502665797,344.6791638990833
2880,374.1138401281716,350.8535528178571,344.77933008664235
2881,374.1138401274584,350.8535528171767,344.7793300858382
2882,374.1138401170616,350.8535528072578,344.7793300741159
2883,374.1138399899622,350.85355268600074,344.7793299308121
2884,374.11383868758975,350.8535514434945,344.7793284623956
2885,374.11382750905904,350.8535407788078,344.779315858675
2886,374.1137472077665,350.85346416872824,344.77922531948997
2887,374.11326496123485,350.8530040896434,344.7786815896625
2888,374.11084732441105,350.8506975844342,344.7759557198698
2889,374.1007493880914,350.8410638203825,344.7645703623541
2890,374.0657061443553,350.80763141092046,344.72505933298993
2891,373.96506132287703,350.7116129342283,344.61158295144463
2892,373.7272667179019,350.4847490439658,344.3434710811344
2893,373.2694861719697,350.04801131584315,343.82732649335304
2894,372.5635293761728,349.37450526608035,343.0313647981788
2895,371.72099479506664,348.57069950786973,342.0814125384754
2896,371.0091936896976,347.8916177941612,341.2788614222744
2897,370.7276501265886,347.6230159559826,340.9614228862452
2898,371.0091936896976,347.8916177941612,341.2788614222744
2899,371.72099479506664,348.57069950786973,342.0814125384754
2900,372.5635293761728,349.37450526608035,343.0313647981788
2901,373.2694861719697,350.04801131584315,343.82732649335304
2902,373.7272667179019,350.4847490439658,344.3434710811344
2903,373.96506132287703,350.7116129342283,344.61158295144463
2904,373.8969387387529,354.4363504042049,344.51386616351976
2905,373.89693873797836,354.43635040346595,344.5138661626464
2906,373.8969387266872,354.43635039269384,344.51386614991577
2907,373.8969385886547,354.4363502610063,344.51386599428497
2908,373.89693717425234,354.4363489116198,344.51386439955553
2909,373.89692503414574,354.436337329558,344.5138507116643
2910,373.8968378253453,354.4362541294882,344.5137523843091
2911,373.89631409602265,354.4357544744536,344.51316188290457
2912,373.89368849435834,354.4332495639325,344.51020153410695
2913,373.8827219347222,354.42278710460926,344.49783680945217
2914,373.8446642752054,354.38647884314486,344.45492704590333
2915,373.7353619978023,354.2822008681722,344.3316894391175
2916,373.4771123283587,354.035822172259,344.0405146166746
2917,372.9799535527126,353.56151631518117,343.4799713310372
2918,372.2132704348385,352.8300753527688,342.61554110273164
2919,371.2982611263296,351.95712631603004,341.5838740593131
2920,370.52523097204863,351.21963007170297,340.71228758874474
2921,370.219469064143,350.9279231344123,340.36754302649217
2922,370.52523097204863,351.21963007170297,340.71228758874474
2923,371.2982611263296,351.95712631603004,341.5838740593131
2924,372.2132704348385,352.8300753527688,342.61554110273164
2925,372.9799535527126,353.56151631518117,343.4799713310372
2926,373.4771123283587,354.035822172259,344.0405146166746
2927,373.7353619978023,354.2822008681722,344.3316894391175
2928,373.4715607321827,358.3911672038257,344.03735845179267
2929,373.4715607313423,358.391167203024,344.03735845084515
2930,373.4715607190919,358.39116719133665,344.0373584370329
2931,373.47156056933215,358.39116704846094,344.03735826817973
2932,373.4715590347624,358.39116558443084,344.03735653796235
2933,373.4715458632343,358.3911530183589,344.0373416871501
2934,373.4714512451885,358.39106274962484,344.03723500591894
2935,373.47088301990857,358.3905206439805,344.03659433561194
2936,373.46803434755753,358.3878029166725,344.03338247606615
2937,373.4561360708138,358.3764515685215,344.0199672464331
2938,373.4148450387878,358.3370585631194,343.97341187641246
2939,373.2962564578275,358.22392114849987,343.8397040227712
2940,373.0160659388337,357.9566101590002,343.5237910351807
2941,372.47666863516747,357.4420073541147,342.9156240839524
2942,371.6448482453729,356.6484232875284,341.97775200525945
2943,370.65209989612,355.70130864383526,340.8584346990767
2944,369.8133932267466,354.9011548395762,339.91279838495234
2945,369.4816538373055,354.58466452874774,339.5387643812459
2946,369.8133932267466,354.9011548395762,339.91279838495234
2947,370.65209989612,355.70130864383526,340.8584346990767
2948,371.6448482453729,356.6484232875284,341.97775200525945
2949,372.47666863516747,357.4420073541147,342.9156240839524
2950,373.0160659388337,357.9566101590002,343.5237910351807
2951,373.2962564578275,358.22392114849987,343.8397040227712
2952,372.8541122953433,362.55336258943606,343.36626092446215
2953,372.8541122944324,362.55336258856704,343.3662609234351
2954,372.8541122811542,362.55336257589914,343.36626090846397
2955,372.8541121188295,362.553362421036,343.3662607254439
2956,372.8541104555081,362.55336083417257,343.36625885005986
2957,372.85409617887797,362.55334721379694,343.36624275325227
2958,372.8539936223003,362.55324937144184,343.3661271213781
2959,372.85337772245225,362.5526617826883,343.3654326983057
2960,372.8502900441493,362.5497160358251,343.3619513611037
2961,372.8373934922059,362.5374123002329,343.3474105826766
2962,372.79263810864995,362.4947141892949,343.2969491788408
2963,372.66409984826237,362.37208445258517,343.15202312636563
2964,372.36040111439684,362.0823458513258,342.8096047794227
2965,371.77574793354603,361.52456744808563,342.15041212104796
2966,370.8741371292569,360.66440102595374,341.1338518039831
2967,369.7980963774215,359.6378226850874,339.9206228556864
2968,368.8890215290361,358.7705353188914,338.8956468774548
2969,368.52944893211736,358.4274912108163,338.49023111336606
2970,368.8890215290361,358.7705353188914,338.8956468774548
2971,369.7980963774215,359.6378226850874,339.9206228556864
2972,370.8741371292569,360.66440102595374,341.1338518039831
2973,371.77574793354603,361.52456744808563,342.15041212104796
2974,372.36040111439684,362.0823458513258,342.8096047794227
2975,372.66409984826237,362.37208445258517,343.15202312636563
2976,372.07618774092316,366.7569611848539,342.5322173791643
2977,372.0761877399368,366.7569611839129,342.5322173780522
2978,372.07618772555855,366.75696117019555,342.5322173618408
2979,372.0761875497864,366.75696100250315,342.53221716365886
2980,372.0761857486707,366.7569592841794,342.53221513291265
2981,372.076170289324,366.7569445354531,342.5321977025998
2982,372.076059236668,366.7568385875593,342.53207249145254
2983,372.0753923139263,366.7562023212836,342.5313205403994
2984,372.07204884357805,366.75301254037896,342.5275507993303
2985,372.0580839046219,366.7396895283653,342.511805421496
2986,372.0096208579055,366.6934541845768,342.45716365156414
2987,371.87043412274465,366.56066545198627,342.30023151304806
2988,371.5415761227083,366.2469240816134,341.9294462571528
2989,370.90848861087625,365.6429377303425,341.2156442056509
2990,369.9321858053434,364.7115126773624,340.114869143038
2991,368.76700277971094,363.59988966938687,338.80113286088516
2992,367.7826175874574,362.6607537530999,337.69124495981873
2993,367.39325697476903,362.289290896242,337.2522434017139
2994,367.7826175874574,362.6607537530999,337.69124495981873
2995,368.76700277971094,363.59988966938687,338.80113286088516
2996,369.9321858053434,364.7115126773624,340.114869143038
2997,370.90848861087625,365.6429377303425,341.2156442056509
2998,371.5415761227083,366.2469240816134,341.9294462571528
2999,371.87043412274465,366.56066545198627,342.30023151304806
3000,371.1824353021738,370.8406081874526,341.5799271668515
3001,371.1824353011068,370.8406081864346,341.5799271656484
3002,371.18243528555263,370.8406081715954,341.57992714811115
3003,371.1824350954048,370.8406079901881,341.57992693372074
3004,371.1824331469832,370.8406061313297,341.57992473688813
3005,371.18241642328,370.8405901763657,341.57990588102155
3006,371.18229628808325,370.84047556342864,341.57977042936864
3007,371.18157482046865,370.83978725954654,341.57895697932616
3008,371.17795790140804,370.8363365995581,341.5748789266125
3009,371.1628508274308,370.8219239530924,341.55784579897124
3010,371.1104241870991,370.7719072103648,341.49873510302046
3011,370.9598539403313,370.6282582325291,341.3289681292146
3012,370.6040999946709,370.28885724360765,340.92785786958024
3013,369.9192348545263,369.63547332846537,340.1556768789575
3014,368.8630842509551,368.6278708445726,338.9648739434479
3015,367.60260568957165,367.42533275478786,337.5436925646114
3016,366.53771167405387,366.40938876773714,336.3430314890059
3017,366.1165068554595,366.00754548893934,335.86812579588127
3018,366.53771167405387,366.40938876773714,336.3430314890059
3019,367.60260568957165,367.42533275478786,337.5436925646114
3020,368.8630842509551,368.6278708445726,338.9648739434479
3021,369.9192348545263,369.63547332846537,340.1556768789575
3022,370.6040999946709,370.28885724360765,340.92785786958024
3023,370.9598539403313,370.6282582325291,341.3289681292146
3024,370.2274307169401,374.6528778014635,340.564018700769
3025,370.2274307157869,374.65287780036334,340.5640186994688
3026,370.227430698977,374.65287778432617,340.5640186805158
3027,370.22743049347855,374.65287758827384,340.5640184488176
3028,370.227428387761,374.6528755793499,340.5640160746347
3029,370.22741031395356,374.6528583363419,340.56399569653445
3030,370.227280480245,374.65273447070496,340.5638493098725
3031,370.2265007685654,374.6519906000653,340.5629701900257
3032,370.2225918557071,374.64826136837047,340.5585629162045
3033,370.2062651879739,374.63268518926674,340.5401547045365
3034,370.14960614610004,374.57863059597867,340.47627200337786
3035,369.9868803665614,374.4233848392636,340.29279974544187
3036,369.6024064125486,374.0565840158341,339.85930786320705
3037,368.8622521244261,373.3504524313288,339.02478871788253
3038,367.72083850543066,372.2615062206653,337.7378522870984
3039,366.35860153700014,370.9618872568547,336.20193896623135
3040,365.20773865060045,369.8639261336633,334.90434854791425
3041,364.7525299760946,369.42964205564385,334.39110372843675
3042,365.20773865060045,369.8639261336633,334.90434854791425
3043,366.35860153700014,370.9618872568547,336.20193896623135
3044,367.72083850543066,372.2615062206653,337.7378522870984
3045,368.8622521244261,373.3504524313288,339.02478871788253
3046,369.6024064125486,374.0565840158341,339.85930786320705
3047,369.9868803665614,374.4233848392636,340.29279974544187
3048,369.27178714705923,378.0568180032654,339.54515929153035
3049,369.2717871458142,378.05681800207753,339.54515929012655
3050,369.271787127665,378.05681798476263,339.5451592696635
3051,369.2717869057934,378.05681777308985,339.5451590195047
3052,369.27178463230257,378.05681560410466,339.54515645615857
3053,369.2717651184629,378.05679698725845,339.54513445443126
3054,369.27162494024145,378.0566632526153,339.5449764043984
3055,369.27078310496114,378.0558601140131,339.5440272405958
3056,369.2665627491065,378.0518337554354,339.5392688168222
3057,369.2489352525999,378.03501654280984,339.5193939291738
3058,369.18776189628386,377.9766551447633,339.4504213678461
3059,369.01207092509367,377.80904016791226,339.2523309406585
3060,368.5969639729598,377.4130144546883,338.7843005523029
3061,367.797837822945,376.65062177037237,337.88329101629313
3062,366.56548196747036,375.4749136688788,336.4938178054371
3063,365.09470864161256,374.0717474429954,334.8355304475749
3064,363.85215064747257,372.886306164978,333.4345543917362
3065,363.3606731793976,372.41742046256485,332.8804167434297
3066,363.85215064747257,372.886306164978,333.4345543917362
3067,365.09470864161256,374.0717474429954,334.8355304475749
3068,366.56548196747036,375.4749136688788,336.4938178054371
3069,367.797837822945,376.65062177037237,337.88329101629313
3070,368.5969639729598,377.4130144546883,338.7843005523029
3071,369.01207092509367,377.80904016791226,339.2523309406585
3072,368.3777871061726,380.9336719867599,338.5856869810733
3073,368.3777871048296,380.9336719854787,338.5856869795591
3074,368.37778708525354,380.9336719668025,338.5856869574872
3075,368.37778684593815,380.9336717384877,338.58568668766065
3076,368.37778439370265,380.93366939897425,338.5856839227811
3077,368.37776334566075,380.93364931844854,338.5856601912507
3078,368.37761214645406,380.9335050694222,338.5854897151287
3079,368.3767041250421,380.9326387870691,338.58446592689324
3080,368.3721519595868,380.9282958711968,338.57933338995315
3081,368.35313856748803,380.9101564685006,338.55789591403953
3082,368.28715568618674,380.8472066251082,338.48350064457577
3083,368.09765167339606,380.66641355132697,338.26983610283435
3084,367.64990849892473,380.23925180638474,337.7650085860844
3085,366.78795406195036,379.4169188656459,336.7931605652113
3086,365.45870886388246,378.1487751380877,335.29444525082425
3087,363.87230151883034,376.63529024688444,333.50578128849315
3088,362.53205207732844,375.35664810841774,331.9946587612143
3089,362.00193404243214,374.8508980317604,331.3969541251647
3090,362.53205207732844,375.35664810841774,331.9946587612143
3091,363.87230151883034,376.63529024688444,333.50578128849315
3092,365.45870886388246,378.1487751380877,335.29444525082425
3093,366.78795406195036,379.4169188656459,336.7931605652113
3094,367.64990849892473,380.23925180638474,337.7650085860844
3095,368.09765167339606,380.66641355132697,338.26983610283435
3096,367.60485805960104,383.18576676519245,337.7450860389384
3097,367.6048580581539,383.18576676381184,337.74508603730675
3098,367.60485803705933,383.1857667436869,337.7450860135227
3099,367.60485777918063,383.18576649766214,337.7450857227662
3100,367.6048551367291,383.1857639766763,337.7450827434193
3101,367.60483245602404,383.18574233853616,337.74505717107184
3102,367.60466952853517,383.18558690034206,337.74487347138796
3103,367.6036910733454,383.18465342184356,337.74377026952607
3104,367.5987858036502,383.1799736328889,337.7382396098524
3105,367.57829757294303,383.1604271855534,337.71513926300133
3106,367.50719650440146,383.0925944228511,337.6349732707168
3107,367.3029929665049,382.8977775176593,337.4047351100355
3108,366.82051906555876,382.437481515022,336.86074892510055
3109,365.8917041927559,381.5513615149499,335.8135161977427
3110,364.45935155715614,380.1848498938227,334.1985479182286
3111,362.74988911552157,378.5539663848911,332.2711401349459
3112,361.3056786548129,377.17614200780565,330.642802234754
3113,360.73444020643154,376.6311617014574,329.99873459997883
3114,361.3056786548129,377.17614200780565,330.642802234754
3115,362.74988911552157,378.5539663848911,332.2711401349459
3116,364.45935155715614,380.1848498938227,334.1985479182286
3117,365.8917041927559,381.5513615149499,335.8135161977427
3118,366.82051906555876,382.437481515022,336.86074892510055
3119,367.3029929665049,382.8977775176593,337.4047351100355
3120,367.00522553533267,384.73859927767995,337.07563995975454
3121,367.0052255337748,384.7385992761937,337.0756399579981
3122,367.00522551106616,384.73859925452894,337.0756399323942
3123,367.00522523345546,384.73859898967913,337.0756396193899
3124,367.0052223888125,384.73859627579606,337.0756364120735
3125,367.00519797265673,384.73857298197873,337.0756088830167
3126,367.0050225785085,384.73840565018077,337.07541112725545
3127,367.003969255243,384.7374007450706,337.0742235121253
3128,366.9986886509322,384.7323628745225,337.0682696651139
3129,366.9766327302352,384.7113207992696,337.0434017579968
3130,366.90009124885324,384.6382977034151,336.9571017356233
3131,366.6802627481761,384.42857406877084,336.70924653104373
3132,366.1608715791818,383.9330577757147,336.1236363665228
3133,365.160986939581,382.97913487583537,334.9962729393927
3134,363.61903553380074,381.50806241585417,333.257732759415
3135,361.7787708186084,379.7523892270323,331.1828462635346
3136,360.2240542671219,378.2691383973401,329.42991346480744
3137,359.60910658829937,377.68245804460395,328.73656395702835
3138,360.2240542671219,378.2691383973401,329.42991346480744
3139,361.7787708186084,379.7523892270323,331.1828462635346
3140,363.61903553380074,381.50806241585417,333.257732759415
3141,365.160986939581,382.97913487583537,334.9962729393927
3142,366.1608715791818,383.9330577757147,336.1236363665228
3143,366.6802627481761,384.42857406877084,336.70924653104373
3144,366.62006503199336,385.5421779169744,336.61858324769514
3145,366.62006503031796,385.54217791537604,336.6185832458061
3146,366.6200650058956,385.54217789207627,336.61858321827003
3147,366.62006470733473,385.54217760723935,336.6185828816446
3148,366.6200616480184,385.5421746885508,336.6185794322854
3149,366.62003538927695,385.54214963684603,336.6185498257252
3150,366.6198467588622,385.5419696772135,336.61833714615955
3151,366.6187139456728,385.5408889360962,336.61705990665723
3152,366.6130348361276,385.5354708784208,336.6106567475863
3153,366.58931444687204,385.5128408453062,336.58391216299634
3154,366.506996698385,385.4343070002622,336.4910994370353
3155,366.27057865548477,385.2087563955872,336.22453963151025
3156,365.71199119619234,384.67584554977486,335.5947359046411
3157,364.6366494234364,383.64993405798685,334.38229505070984
3158,362.9783333612381,382.0678458806945,332.51255447754613
3159,360.9991915254707,380.179679341801,330.2810849315811
3160,359.3271469851365,378.5844937439106,328.3958655886197
3161,358.665791763837,377.9535390661747,327.6501918785682
3162,359.3271469851365,378.5844937439106,328.3958655886197
3163,360.9991915254707,380.179679341801,330.2810849315811
3164,362.9783333612381,382.0678458806945,332.51255447754613
3165,364.6366494234364,383.64993405798685,334.38229505070984
3166,365.71199119619234,384.67584554977486,335.5947359046411
3167,366.27057865548477,385.2087563955872,336.22453963151025
3168,366.4764376480072,385.5716919371524,336.40103691206684
3169,366.4764376462071,385.57169193543507,336.40103691003725
3170,366.47643761996727,385.5716919104014,336.401036880452
3171,366.4764372991887,385.5716916043681,336.40103651877627
3172,366.47643401221006,385.5716884684821,336.40103281272917
3173,366.47640579939565,385.57166155252736,336.4010010029645
3174,366.47620313184257,385.5714682010023,336.4007724966167
3175,366.4749860191228,385.57030703535463,336.39940020994214
3176,366.4688842924393,385.56448578700093,336.3925205527969
3177,366.4433987245153,385.5401717152607,336.3637857407403
3178,366.35495521088603,385.4557936883811,336.26406625442803
3179,366.1009438611616,385.2134584891644,335.9776701098992
3180,365.5007885061244,384.64089050083754,335.30099885096746
3181,364.34542400110644,383.5386346851222,333.9983328869402
3182,362.56370253830613,381.8388136885217,331.9894535273215
3183,360.43728070166384,379.8101371748127,329.59192673839266
3184,358.64080914103596,378.09624409875835,327.5664167394193
3185,357.9302384487625,377.4183362396943,326.76525290598
3186,358.64080914103596,378.09624409875835,327.5664167394193
3187,360.43728070166384,379.8101371748127,329.59192673839266
3188,362.56370253830613,381.8388136885217,331.9894535273215
3189,364.34542400110644,383.5386346851222,333.9983328869402
3190,365.5007885061244,384.64089050083754,335.30099885096746
3191,366.1009438611616,385.2134584891644,335.9776701098992
3192,366.58523687153405,384.82758331748244,336.4339551136364
3193,366.5852368696019,384.82758331563906,336.4339551114579
3194,366.58523684143694,384.8275832887688,336.43395507970206
3195,366.5852364971237,384.8275829602826,336.4339546914911
3196,366.585232968988,384.8275795943249,336.43395071354115
3197,366.58520268627365,384.82755070361736,336.43391656997767
3198,366.5849851495353,384.8273431663995,336.4336712987202
